Comune,Cratere Centro Italia 2016,media_prima,media_dopo,varPhones,Variaz,Variaz_init,Variaz_end
Deruta,0.0,10735.553364828384,11982.369642857142,0.1161389856356687,1.248652868933685,-0.8226313792403538,1.8990779007905925
Elice,0.0,1351.2854897801774,1548.700904159132,0.14609452693158834,0.4316434571884083,3.4178589856032144,-0.5060884508841123
Esanatoglia,1.0,2711.797965676822,3320.3050293851716,0.224392477393306,2.450713604294064,0.7304813255631202,2.990901237006097
Fabriano,1.0,36531.15940994986,42402.12480786619,0.1607111707578948,4.067946994492685,3.8734390787209727,4.129026403281571
Fabrica di Roma,0.0,5004.6754145777095,5911.157617540687,0.18112707176224851,22.16379363837832,3.069858505786696,28.159674395854235
Fabro,0.0,2302.162369841882,3491.1517744122966,0.5164663536100094,20.452605143264357,6.046560063277298,24.97639386919272
Fagnano Alto,0.0,842.6867913613576,924.4716320072333,0.09705247724810381,-18.33503851626441,-4.214131073052211,-22.769288273001788
Falconara Marittima,0.0,34303.89338603934,34907.633951175405,0.017599768001313,-7.386299542168056,-1.3365142105000969,-9.286054160852805
Faleria,0.0,2234.29093713845,2769.817099909584,0.2396850624373051,-13.492657747880846,5.4174381814716215,-19.43080928749163
Falerone,1.0,4950.216168530659,5010.025327757686,0.01208213079809389,2.7487281208536816,2.8583330152256297,2.7143099732834512
Fano,0.0,516.7550809872735,541.5534358047016,0.047988603750252996,-18.67279337326832,-2.1157041782425368,-23.87205333801048
Fano Adriano,0.0,945.6603933667566,870.3455357142857,-0.07964260550696602,-26.63472924648785,-18.100054181867208,-29.314789361697898
Fara Filiorum Petri,0.0,2382.3899633629,2598.2964398734175,0.09062600154919706,3.257161520455504,-13.407507025105724,8.490203571147866
Fara in Sabina,0.0,9192.810528345546,9777.330006781194,0.06358441486782668,-17.087695349370353,-1.7985662699413585,-21.88879026298182
Farindola,0.0,2554.4614346317007,2577.9064421338153,0.009178062813657167,45.629607281167424,10.229501562265934,56.74595449920479
Ferentillo,1.0,3604.6040686463552,3782.703627938517,0.049408910354763004,-14.61927971516702,-0.4018639207615671,-19.08383504075845
Fermignano,0.0,7456.346538758195,8927.947276220615,0.19736217057683936,4.698059787719024,2.2639960200854112,5.462404905971373
Fermo,0.0,52015.18946201311,53960.08331826401,0.037390882862615785,-8.556957700801767,-5.017226486470237,-9.668504698697438
Fiamignano,0.0,798.9526513690706,1169.0308996383365,0.4632042307327055,26.606589919850453,18.011419980192166,29.30564664600772
Fiano Romano,0.0,6611.2334747396835,8202.553108047017,0.24069935502769274,25.518614158517217,5.365287583760317,31.847165196823283
Fiastra,1.0,2535.995661396066,2122.3848553345388,-0.16309602274076235,-30.978126150546213,-11.853611331754884,-36.98360954628296
Ficulle,0.0,3104.3826937909757,3698.745806962025,0.19145935659280192,-2.3255404085969054,1.992523817462624,-3.6814996711997416
Filacciano,0.0,573.18633821828,620.1981577757685,0.08201838812771149,-8.971668896535737,2.593782573748385,-12.603453934070105
Filetto,0.0,1149.028210566911,1228.2149525316456,0.06891627310496169,3.174749571087233,-1.763862837173639,4.725573479396167
Filottrano,0.0,8054.475115696106,9880.100180831827,0.2266597188410262,17.83517384218582,16.09254911666329,18.38239315484737
Fiordimonte,1.0,596.9333397608947,410.9832504520795,-0.31150896913095627,-41.74019981735515,-8.227923041536265,-52.26373066963925
Fiuminata,1.0,2446.7895873505595,2662.9940099457503,0.08836249087903877,-8.286809756625166,0.3384718859576722,-10.995322164855653
Foiano della Chiana,0.0,700.9332047821057,534.171462477396,-0.23791388561275226,-28.410219808673336,-6.504895396125749,-35.28893350594947
Folignano,1.0,3994.1824431160817,4940.4912409584085,0.23692177593772087,3.216922307109111,-4.614169678999157,5.676043144352479
Foligno,0.0,65452.05089664481,72278.46764240507,0.10429645293376429,-2.093290797461407,0.6185934348184048,-2.94487714526847
Fontecchio,0.0,439.77960856151174,464.8254859855334,0.05695097484384279,-15.639183313423418,-7.877948492724274,-18.07636759170504
Forano,0.0,2537.5176725800234,2759.9039443942133,0.08763929970508483,-11.544068056268507,-2.133588250256634,-14.499148525310783
Force,1.0,2710.5252892402623,2498.939104882459,-0.07806095194821408,-22.11136797227389,-6.323199379889897,-27.069171358610816
Fossa,0.0,839.7844967219438,864.2016726943942,0.029075526004304235,-9.263989906021012,5.073994291171583,-13.766406141959674
Fossato di Vico,0.0,5429.971085615118,5942.136448915008,0.09432193196326595,4.84240933446461,3.555153267698331,5.246633703462979
Fossombrone,0.0,13026.123062090244,14096.94029159132,0.08220536719919842,-9.153369226174709,-2.3996082286728466,-11.274186403163617
Francavilla al Mare,0.0,27057.202468183572,30697.306600361666,0.1345336472408215,1.3206245291479588,0.4733181153163456,1.58669583331339
Francavilla d'Ete,0.0,1374.2825298881605,1600.9422016274864,0.16492945723305635,2.989345855638449,4.895079888347954,2.39090693059541
Frasso Sabino,0.0,240.9040590050135,221.474321880651,-0.08065342362686445,-28.546821630285606,-26.63629237809148,-29.14676635096666
Fratta Todina,0.0,2223.3380833011956,2460.8439873417724,0.1068240164752316,-12.841146715002724,-7.997256310543137,-14.362226003569436
Fratte Rosa,0.0,1412.692412263787,1565.8878390596744,0.10844216721628558,-7.261394098339774,5.8917114130930965,-11.391734527874156
Frisa,0.0,1814.008098727343,2313.859957052441,0.2755510621346069,-5.577594623682445,-6.41735195357976,-5.313893884137853
Frontino,0.0,386.22966640956423,266.4915800180832,-0.3100178386206843,124.60156538334952,10.64024151839826,160.3877196838325
Frontone,0.0,2000.4517643655997,2046.5984064195297,0.023068110351845663,-3.015605562356528,3.034087730381969,-4.915331278960979
Gagliole,1.0,1819.2970401079829,2021.9766726943944,0.11140546492307914,7.808743454866943,7.994542032642926,7.750398953876565
Gallese,0.0,2974.2577612803702,2748.4277915913203,-0.07592817698215697,8.054448578173517,-3.273341554543458,11.611603162068034
Genga,0.0,4697.410827227151,4976.191105334538,0.059347646684748234,-7.416058179080482,-4.328987713283751,-8.385460571741199
Giano dell'Umbria,0.0,5738.298630929426,6458.57034358047,0.12552008164384826,-6.979407234227028,-1.527908632812759,-8.691287752132098
Giove,0.0,1046.8134689548785,1326.4855673598554,0.2671651700127597,-0.8634210511736122,0.4257254977325279,-1.2682390696950574
Giuliano Teatino,0.0,794.9404936367142,975.4238584990959,0.2270400945820507,17.62080133451706,19.16673391423157,17.13534732293184
Giulianova,0.0,18615.647695719246,22512.875689421337,0.2093522641491693,12.340975809792203,2.9301059669486382,15.296178758266707
Gradoli,0.0,2170.181295796375,2963.1276672694394,0.3653825479967945,8.350502783270933,11.215036066656245,7.450981554475991
Graffignano,0.0,1853.3159467797918,1711.9067359855335,-0.07630064967603734,-9.081467726864132,9.032767158181002,-14.769702845996385
Greccio,0.0,1381.4268607790204,1370.084640596745,-0.008210510816243513,-6.079540896410488,10.34020103603567,-11.235671050399896
Grottammare,0.0,19949.474739683763,21330.718026672694,0.06923707541238382,-4.019220050078576,-4.846726770471207,-3.759366249013999
Grottazzolina,0.0,3074.583233706132,3373.4059109403256,0.09719127911654872,2.13887658754575,5.128987416431396,1.1999214765569313
Grotte di Castro,0.0,2051.591274585422,2528.973722875226,0.23268886654154425,-4.883328290377274,3.087659819369671,-7.386379332156606
Gualdo,1.0,1623.0596509834168,1728.1201627486437,0.06472991408638028,-12.433502607015177,3.651772970651147,-17.48460357939685
Gualdo Cattaneo,0.0,8313.097088314693,8821.273406419528,0.06112960220555509,-7.244626613395963,-4.273320286533648,-8.177676731461506
Gualdo Tadino,0.0,25270.354473582724,27992.672298824593,0.10772772610244713,-3.4901698546916653,0.4007213501884588,-4.711988172538146
Guardea,0.0,2729.28299267258,4156.010092676311,0.5227479538890341,33.24637015542491,14.0212268730808,39.28345291839939
Guardiagrele,0.0,6531.027284998072,7488.324514014466,0.14657682279406936,-0.5353338948536157,2.2928823794840083,-1.4234508502912504
Gubbio,0.0,57846.7971365214,63130.245840867996,0.0913351985915034,-5.304610770037484,0.915443117700882,-7.257833149655546
Isola del Gran Sasso d'Italia,0.0,5220.004656768222,5641.754396473779,0.08079489721502814,-0.4247662374490963,13.685236122065092,-4.855591577949119
Isola del Piano,0.0,1386.0358850752025,1391.6068264014466,0.004019334121310897,-10.72577613373272,0.1029265792650016,-14.126207201211544
Jesi,0.0,54317.80581372927,59672.84023508137,0.09858709020235448,-6.006700832249394,2.834768579397854,-8.783100560486643
L'Aquila,0.0,60132.59914192055,68069.2326062387,0.13198553825333056,-3.1225951035640533,2.6919867337745838,-4.94849108096048
Labro,0.0,481.45994022367915,806.3172694394214,0.674733871035705,122.9357789602061,105.61491519511232,128.37487954532992
Lanciano,0.0,21306.292180871576,23989.220818264017,0.12592189267924936,-5.911830212622369,-3.748909339282138,-6.591030993097808
Lapedona,0.0,1316.2670748168146,1534.5972423146475,0.16587072006508863,-8.907207693345232,1.921350911339276,-12.307593507907011
Latera,0.0,62.43732163517162,67.58703661844484,0.08247815326486282,2.364457794912153,5.016229222729395,1.5317480801852812
Leonessa,1.0,3961.0578094870807,3734.433634719711,-0.057213044006725944,-12.982340729715975,-5.590051535900389,-15.303668639500264
Lettomanoppello,0.0,831.567392981103,886.8620140144665,0.06649445553070164,-2.2334254097544246,-3.275857912510417,-1.9060805779615544
Lisciano Niccone,0.0,2200.1477921326646,2254.053390596745,0.024500898829086484,-8.61850619785811,-2.0725676840367293,-10.6740629231791
Longone Sabino,0.0,737.7409274971076,702.7635623869801,-0.04741144730683879,-22.149743983067637,-6.394331794734796,-27.097261197833795
Loreto,0.0,16497.13629965291,18231.549819168176,0.1051342177218817,0.4989398496988056,3.086758646715537,-0.3136874490282232
Loreto Aprutino,0.0,6561.187070960277,8177.671315551536,0.24637069894650557,0.5428610216722439,8.40234318961104,-1.9251749052976723
Loro Piceno,1.0,3168.2595545699965,3529.020027124774,0.11386708264933833,3.1496580279964603,9.263830081910305,1.2296846798423977
Lubriano,0.0,721.15618010027,855.0391274864377,0.18565041953540837,-4.509645172375141,4.255270196916854,-7.26200538721316
Lucoli,0.0,3150.118019668338,3289.8793399638334,0.044367010830346665,-19.7864731925558,-0.8604094028159546,-25.72963896240095
Lugnano in Teverina,0.0,1347.0705360586194,1935.160544755877,0.4365695729771839,29.672126334724496,9.39124842974694,36.040731063438045
Lunano,0.0,1342.8524199768608,1483.480266726944,0.10472323291676856,-2.6267883000405448,7.789752396755762,-5.89779218109898
Macerata,1.0,45464.47237755496,54795.76637658227,0.20524364434577752,5.760556184771945,7.736911747324254,5.13994067491769
Magione,0.0,16631.3797435403,17405.91065777577,0.04657045453708085,-1.2421022702292386,0.9212582250401866,-1.9214411008576435
Magliano Romano,0.0,1230.7445526417278,1552.0550858951176,0.2610700429782231,8.549111652861782,14.425110711174217,6.703929429290454
Magliano Sabina,0.0,3671.2532780563056,4068.351503164557,0.1081642139706824,3.522326103264496,6.986769479860549,2.434421004978057
Magliano de' Marsi,0.0,259.5653008098727,250.44215641952985,-0.035147781162881336,12.230587920808118,9.989503141262086,12.934333744402943
Magliano di Tenna,0.0,2566.8615117624377,2767.682075045208,0.07823583873244666,-2.325477553666396,7.658701137245733,-5.460711044109024
Maiolati Spontini,0.0,7452.777497107598,8051.193037974684,0.080294298481248,-6.029438858062272,-3.134953409534348,-6.938365670848966
Maltignano,1.0,2154.9329251831855,2413.4358838155513,0.11995870294217677,4.3799953287046005,4.368438835735719,4.383624300591988
Manoppello,0.0,6241.170960277671,7606.09495931284,0.21869678105636176,-1.12711352909583,8.425458811342718,-4.126813919963233
Manziana,0.0,2.6048303123794834,2.8181962025316456,0.08191162746307834,-9.275316474930646,-10.099657418701137,-9.016456791579298
Marcetelli,0.0,64.31867527959892,54.28670886075949,-0.15597283954045374,-56.02667528723858,-37.81454292300174,-61.74791489048459
Marciano della Chiana,0.0,79.39281720015427,84.91034132007233,0.06949651510675128,-7.024211891357586,1.7139257114635016,-9.768163347414514
Mare,0.0,42928.98684920941,49499.4621835443,0.1530545166932095,-4.60161982790875,2.23737403888053,-6.749201845006117
Marsciano,0.0,20492.62893366757,21721.135544755878,0.05994870717001964,0.8305377004260733,-0.364737357484418,1.2058781773811569
Marta,0.0,1753.9148476667954,2094.340280289331,0.19409461814830872,-3.5748036062184188,-7.260950135574262,-2.417279246199222
Martinsicuro,0.0,22695.0618010027,24129.452610759494,0.06320277170134964,-5.810891482239175,-5.8756213842075065,-5.790564987415054
Massa Fermana,1.0,974.995237177015,1140.4204339963833,0.16966769735033538,-2.134708380707764,6.9072242354802045,-4.97405759852594
Massa Martana,0.0,5864.306546471269,6343.866964285714,0.08177615102727039,-14.509480334973492,-0.9945723029954484,-18.753434053538086
Massa d'Albe,0.0,179.14059969147706,195.96201401446655,0.09390062527400254,-11.381906392234988,3.684481044355797,-16.113055937282677
Massignano,0.0,1983.1006652526032,1846.683227848101,-0.06878997107649377,-9.723033589687672,-10.6437428861082,-9.43391229984872
Matelica,1.0,10708.625703817972,14013.79055153707,0.30864509967331283,2.3736324203714863,0.9002674104778307,2.836298751340664
Mazzano Romano,0.0,3531.9969244118784,3762.4408453887886,0.06524465505169771,-6.381817446725526,-2.273138425601537,-7.672025531666179
Mercatello sul Metauro,0.0,1948.065725028924,2527.7887432188068,0.29758904473373216,-3.153705863617341,7.799218383657741,-6.593144998415203
Mergo,0.0,1194.4909274971076,1241.6605673598553,0.03948932451214619,-9.013063740447786,0.9785909279256226,-12.150644838604196
Micigliano,1.0,1044.0996529116853,1148.9334425858951,0.10040592330613209,9.26579484687738,-5.273101078448032,13.831301417851646
Miglianico,0.0,4594.96013305052,5655.609256329114,0.23082879776248372,-4.781303073982465,-0.9350674788775016,-5.989098629653167
Mogliano,1.0,4789.193877747783,4960.733646021699,0.03581808810684165,5.769301479397065,-1.0653645077707488,7.915524454999688
Molina Aterno,0.0,114.31399922869264,121.5967337251356,0.06370815950436116,-11.846484392265962,-4.603421355033848,-14.12095227898232
Mompeo,0.0,403.9294735827227,514.7012319168174,0.27423539399486074,-3.1326171540024754,21.27208659833872,-10.796186376608324
Mondavio,0.0,5186.097126880061,5586.092902350813,0.07712847748213851,3.597472498344318,3.0041714503016816,3.783780994348214
Mondolfo,0.0,12628.986357500964,13615.64148960217,0.0781262331093726,-14.771368276524177,-1.8964207150669123,-18.81436149930334
Monsampietro Morico,1.0,947.8305630543771,873.0254294755877,-0.07892247464328479,-3.3353508196388653,8.837160597050186,-7.157764924780678
Monsampolo del Tronto,0.0,3229.764394523718,4175.596518987341,0.292848644336827,14.399149172059822,4.378578801647055,17.545810383888067
Monsano,0.0,4178.217084458157,5003.411799276673,0.19749924384925296,-10.511993474324798,1.8114677853516372,-14.38180887483225
Montalto delle Marche,1.0,2008.6216158889315,1929.6187499999999,-0.03933188076041305,-8.875944716228028,-7.001274899202308,-9.464628850979242
Montappone,1.0,1096.6718665638257,1409.7768648282097,0.28550472371050056,-3.1653127982879683,10.621144792568764,-7.49453855551172
Montasola,0.0,670.3644234477439,849.7407775768536,0.2675803605545789,-20.4637563522513,-4.0262263285492255,-25.62547232568199
Monte Castello di Vibio,0.0,1610.9349112996529,1681.7903028933092,0.04398401890520356,-9.476098881558528,-1.743898583612454,-11.904165734067602
Monte Cavallo,1.0,1064.2521982259932,889.9365732368897,-0.1637916513394767,-26.066754131764863,-13.76094603566019,-29.93102608284533
Monte Giberto,0.0,1579.4859332819128,2248.230006781194,0.42339349747150995,132.002329894866,50.67790482386725,157.5398396857985
Monte Porzio,0.0,4159.388256845353,4750.996315551537,0.14223439173598176,-2.934991940568209,5.092132201248909,-5.455670828684801
Monte Rinaldo,1.0,503.12873119938297,461.39630424954794,-0.08294582352781012,-6.563141798571818,-6.695876014938738,-6.521460577375321
Monte Roberto,0.0,4063.0890185113767,4245.7458295660035,0.04495515855607518,-9.579661341122948,3.746279828843304,-13.764275653542644
Monte Romano,0.0,2333.4685692248363,2476.8344484629292,0.0614389587795983,16.95386561884023,0.0750371242018524,22.254158213162107
Monte San Giovanni in Sabina,0.0,1289.9133050520634,1210.0299954792044,-0.0619292081568495,-8.088463456508595,-0.8030221320372295,-10.376238980190724
Monte San Giusto,0.0,5693.5,7554.411991410488,0.32684850995178494,6.620441824458514,4.882775158995329,7.1661042062571205
Monte San Martino,1.0,1245.8052448900887,1110.4979430379747,-0.10861031642554335,-30.675977011298915,-1.7703094388794016,-39.752939658125534
Monte San Pietrangeli,0.0,4721.914953721558,5183.439534358047,0.09774097694680851,-0.9994999195112366,2.958953519851468,-2.242534141719652
Monte San Vito,0.0,7168.919832240648,8169.777667269439,0.13961068870203452,6.21589797057185,3.760719609251383,6.986873497124507
Monte Santa Maria Tiberina,0.0,4344.96552256074,4401.686900994576,0.013054505988440232,-8.751458384604613,-3.1518211539751158,-10.50985742004845
Monte Urano,0.0,6304.372204010799,7366.031792495479,0.16840052492605997,9.059952575220445,6.137949010389487,9.977520631568366
Monte Vidon Combatte,0.0,1113.3956228306981,988.6676989150092,-0.11202480174888829,6.08862564148821,-3.3771042601351087,9.061055754950322
Monte Vidon Corrado,1.0,818.6958927882762,826.7538539783002,0.00984243509831297,-4.3825081441346185,10.35417937571839,-9.010125265259084
Montebello di Bertona,0.0,1154.719321249518,1087.0285714285715,-0.058620955391738554,15.023435822382137,14.643687249099711,15.142684533944866
Montebuono,0.0,1231.150645969919,1363.4494122965643,0.1074594459741508,-7.373730882766591,0.875321338999817,-9.964099664290236
Montecarotto,0.0,2384.4935210181256,2649.881860307414,0.11129757197913191,-15.618585350432548,0.2910410422465573,-20.6145289358734
Montecassiano,0.0,10597.515349016583,11670.99825949367,0.1012957165074267,-6.22672065840368,-9.543951049388554,-5.1850434068940965
Montecastrilli,0.0,6891.7948900886995,7796.263596292947,0.13123848295383714,-3.082734165306318,-0.2730715952228346,-3.965024883378801
Montecchio,0.0,2232.056932124952,2120.2715641952987,-0.050081772700677395,-9.177514631377395,3.304354622231493,-13.097073337078582
Montecosaro,0.0,5313.758310836869,6495.550327757685,0.22240229001583905,7.236040991984392,2.5115326297679306,8.719631911343646
Montedinove,1.0,816.4043289625915,781.4796903254972,-0.04277860540190077,-16.15758342115087,-1.4696760530383504,-20.76988259073021
Montefalco,0.0,7085.541043193213,6612.19628164557,-0.06680432145719714,-11.565367617341971,-2.764253536778817,-14.329094957649302
Montefalcone Appennino,1.0,1277.2622927111454,1141.8191907775768,-0.10604172902190206,-26.82937139954873,-6.942914548235928,-33.074119961914725
Montefano,0.0,5479.8129193983805,5750.862307866185,0.049463255854647406,-7.253065044979875,-1.0178736242755415,-9.211040915274218
Montefelcino,0.0,2144.37448900887,2768.9354769439424,0.29125555780312623,9.109762112890154,7.097899540288097,9.741527540078604
Montefiascone,0.0,7686.374431160817,8971.95213607595,0.1672541087386217,-3.3440007289536786,-4.902788451144198,-2.8545099433419288
Montefino,0.0,1061.3315271885847,1099.0138223327306,0.0355047354938795,9.622507841080507,9.142123037930247,9.773358358660571
Montefiore dell'Aso,0.0,3391.1928557655224,3529.3808544303797,0.04074908285735433,0.5360638134612562,-8.099776487981817,3.2478918535426544
Montefortino,1.0,2962.515050134979,2928.1560691681734,-0.011597909338972,-19.804396285832045,-5.048369940452306,-24.4380861882372
Montefranco,1.0,877.9277477824913,1019.2819733273056,0.1610089507956128,-2.913046735708268,-6.655971396643932,-1.7376928971546204
Montegabbione,0.0,1105.8117431546473,1250.2024638336347,0.13057441429141567,5.26790182107694,6.119107843335018,5.000605961210258
Montegallo,1.0,1600.8906864635558,1315.5873078661843,-0.1782154028440382,-27.834896148924216,-18.15223902505302,-30.87544578560744
Montegiorgio,1.0,9006.363642499036,9225.372931735987,0.024317171494552356,-0.4791353323548967,3.105025333958596,-1.6046340743176897
Montegranaro,0.0,9475.17625337447,11885.947852622061,0.2544302643857442,-4.984787563171109,1.7086553969236074,-7.0866636597956685
Monteleone Sabino,0.0,721.1879001156962,605.5239602169981,-0.16037975662118387,-20.646774658128248,-11.098615390015183,-23.64508925527351
Monteleone d'Orvieto,0.0,1322.7689838025453,1420.6041591320072,0.07396240502118252,-5.132221934620879,-2.2250870839281323,-6.045120914826555
Monteleone di Fermo,1.0,674.6035190898573,639.9450271247739,-0.051376091265937895,-7.385496370215542,6.079469077997872,-11.613767110133075
Monteleone di Spoleto,1.0,1825.4199286540686,1525.3640370705243,-0.16437636451399082,-15.893759051242078,-15.118620673075217,-16.13716813657506
Montelibretti,0.0,470.2160431932125,531.0943603074141,0.12946882182236955,1.068949449972744,9.431182802935169,-1.5569604896168328
Montelparo,1.0,1216.966862707289,1106.494055153707,-0.09077716981366443,-12.49341768344523,-5.936740140747957,-14.552346680440143
Montelupone,0.0,5519.308494022368,6463.466331374322,0.17106451621149912,17.42362890511462,21.277335393230512,16.21348733835011
Montemaggiore al Metauro,0.0,3038.976542614732,3339.9904611211573,0.09905108324641208,-6.767161738123888,-5.34165897527039,-7.214798358137984
Montemarciano,0.0,16171.121182028539,16741.042744122966,0.03524316933125195,1.370707817884564,0.8916270681989946,1.5211488363739265
Montemonaco,1.0,2294.870613189356,2392.929859855334,0.042729749599999374,-16.345923417593816,-15.0601434432352,-16.74968426380325
Montenero Sabino,0.0,582.7285865792519,610.2551650090417,0.04723739158117672,-14.309290953573363,-4.690591156557414,-17.329756699600903
Monteprandone,0.0,10631.659419591208,11827.341286166366,0.1124642748028447,0.2359427189943283,7.62301589584852,-2.0837472562566983
Montepulciano,0.0,10895.426060547628,11228.500632911391,0.030570128282530126,-2.658934884297325,-0.8410279187624964,-3.2297943387701977
Monterchi,0.0,3099.4190898573083,3288.1574254068714,0.0608947451369838,12.442605220677056,15.59894354603489,11.451451322977258
Montereale,1.0,2157.577670651755,2040.6607933996384,-0.05418895404900936,12.578768905027166,-3.29037711148999,17.562000835861504
Monterosi,0.0,1195.9341110682606,2072.0062160940324,0.7325421165913781,58.91529886000557,37.4950729026496,65.64168185788603
Monterubbiano,0.0,3627.5079059005016,3750.1822445750454,0.03381780050017309,-5.121648013077492,3.375570585292939,-7.78994604238582
Montesilvano,0.0,50002.55134014655,59531.365348101266,0.19056655615698806,-4.466790863368073,-0.659930881320715,-5.662221682330131
Montone,0.0,3067.958243347474,2708.153401898734,-0.1172782720328533,-19.28691430511585,-9.222417037720504,-22.44736944860481
Montopoli di Sabina,0.0,5425.960827227151,6029.214975135624,0.11117923020774115,-5.1615543405676085,-2.2044959067696444,-6.090130332830033
Montorio Romano,0.0,22.976253374469728,17.452554249547923,-0.24040904471655564,-40.31004927173932,-25.99516593312115,-44.80521137213985
Montorio al Vomano,1.0,5336.352998457385,6904.843942133816,0.2939256350038772,-9.495797008970492,-5.039139862036632,-10.895277244155547
Montottone,0.0,1909.5713362900115,1844.5976039783002,-0.03402529723657496,39.6267263767984,12.491934298883551,48.14759839968323
Moresco,0.0,535.5980620902429,595.7683996383363,0.11234233617887,-2.186214390943911,5.381766387075843,-4.562713001878322
Morlupo,0.0,687.4643270343232,756.8473440325497,0.10092598884009057,25.41378155903149,15.38542014208518,28.56288931661719
Morro Reatino,0.0,626.1580215966062,809.3399525316456,0.29254904451747465,12.92589366864707,12.55835838864269,13.041307159777608
Morro d'Alba,0.0,2519.2452853837253,2438.3778254972876,-0.03209987544905544,11.51847749851808,5.302239582324187,13.47050158610282
Morro d'Oro,0.0,3960.8115599691478,4310.5889579566,0.08830952765401869,6.572307417303127,-3.354950732312885,9.68966670968799
Morrovalle,0.0,9512.76273621288,11315.885736889693,0.1895477739408702,-1.1916290506923852,4.387850036164664,-2.943698022400707
Mosciano Sant'Angelo,0.0,6595.274527574239,8582.280854430379,0.3012772733793943,14.49432092990382,6.4977295567584745,17.005411912809677
Moscufo,0.0,4322.176648669495,4884.061539330923,0.13000044568617847,-0.3727884690685052,-3.811507958950199,0.7070388099372491
Muccia,1.0,2048.430563054377,1563.146914556962,-0.23690510054381228,-27.78124163517934,-12.67515290564404,-32.52485818698913
Narni,0.0,26975.949286540686,28895.783171338157,0.07116835312836785,-1.3631970124372252,2.6519491395543264,-2.6240338899065887
Navelli,0.0,962.0384882375625,1038.3936821880652,0.07936812807810219,9.176107685072637,2.665644729563793,11.220524369539312
Nazzano,0.0,2459.33350366371,2637.2012997287525,0.07232357701794812,17.628780526155726,10.117541005937046,19.98746123766593
Nepi,0.0,12558.053933667567,15871.83285488246,0.26387678685873484,29.21250169388524,5.8401586428508985,36.5518888335021
Nereto,0.0,1805.062765136907,2612.5798711573234,0.44736234197328273,16.117952242481945,4.838581616373672,19.65990212467687
Nerola,0.0,2629.644311608176,1969.8458747739603,-0.25090786382083424,-36.98369932415883,-24.99878690152992,-40.74720356128274
Nespolo,0.0,92.08321442344774,79.65030515370705,-0.13501819357182235,0.4792622152190107,1.4967977962739214,0.1597355190127335
Nocciano,0.0,822.6209409949865,1021.6194507233273,0.24190790655978883,9.962018361541494,6.361940657390253,11.092515374432978
Nocera Umbra,0.0,10970.152950250675,11372.90214737794,0.036713179748151255,-13.604599658916484,-2.782878389913037,-17.002838412164973
None,0.0,4609.285518704203,6152.319744575046,0.33476646643157654,27.920869696455025,0.111089521949688,36.6537015962206
Norcia,1.0,10536.836550327806,8670.745727848102,-0.17710161997546114,-30.12535574452253,-20.527143860765108,-33.13938787254434
Notaresco,0.0,4652.746210952565,5382.490280289331,0.15684158048830357,0.2229536180656506,-11.55099963921828,3.920212422211759
Numana,0.0,13744.48693598149,12071.939613471972,-0.12168859632955673,-15.489955090377483,-23.23564895697,-13.05765098514732
Ocre,0.0,2748.566158889317,3133.499016726944,0.14004860555846188,6.644532164994538,-3.109305076160334,9.70743379421226
Ofena,0.0,1041.6922772849982,1084.103910488246,0.04071416686872894,-8.819598328425137,-8.527261968161701,-8.9113978419902
Offagna,0.0,2160.34098534516,2353.465076853526,0.08939518937910196,10.606675745010744,0.1564458985654073,13.8882586985712
Offida,1.0,6840.015349016583,7873.483826853527,0.1510915436740255,-3.2523315472977767,-3.2850577583101828,-3.2420548569502
Onano,0.0,32.893096799074435,35.21077079566004,0.07046080248214331,-8.076850685477572,1.5343781328390929,-11.094970393503454
Orciano di Pesaro,0.0,2388.420786733513,2769.8971858047016,0.15971909187447195,-2.447651384227956,3.638310690230455,-4.358766229836018
Oriolo Romano,0.0,1867.0951793289626,2155.598123869801,0.1545196772692257,12.171361064777726,13.428324524131414,11.77664918551065
Orsogna,0.0,2265.771442344774,2929.228820072333,0.29281743309509095,11.99236579242016,14.342966382338176,11.254229795427891
Orte,0.0,11178.386984188199,12684.713584990957,0.13475348482150903,5.988226339511656,5.615760778937327,6.105188038185163
Ortezzano,1.0,977.2669784033938,856.1087251356239,-0.12397661636507118,-9.71089105040016,-8.629763266731496,-10.050386980885818
Ortona,0.0,18256.60269957578,23601.801333634718,0.2927816703916739,4.318515795063591,-1.0678026295572822,6.009928422767362
Orvieto,0.0,22979.371943694565,24712.647287522603,0.07542744632338139,-1.5104533915824967,-2.731001891327396,-1.127176544124545
Orvinio,0.0,9.222570381797146,7.146564195298373,-0.22510060650729724,-48.419576545996094,-15.609263883069174,-58.72267650817295
Osimo,0.0,30063.61291939838,35040.980255424955,0.1655611835267795,1.07738476616789,1.5359164556185756,0.9333965670680842
Ostra,0.0,9922.447647512534,10913.426582278482,0.09987242764786744,-3.9597873341043393,3.862234205372628,-6.416059868154045
Ostra Vetere,0.0,5867.825732741998,5991.144269891501,0.02101605309465741,-2.169863473515852,4.782680400751508,-4.353102483271945
Otricoli,0.0,2103.1427111453913,3420.209335443038,0.6262374004949763,54.105525525978834,12.7468823355458,67.09297369414328
Ovindoli,0.0,315.1700539915156,271.95735759493675,-0.1371091442518271,-11.598044186930094,-2.5325605327064014,-14.444788905717342
Paciano,0.0,2024.7468183571152,1950.7153481012656,-0.036563322181643904,-12.290729734818113,-7.710662459195593,-13.728963239601274
